Date,OrderID,Category,Item,Quantity,Price,PaymentMethod,Total
2026-04-03,ORD-01382,Drinks,Sprite,1,2.99,Card,2.99
2026-04-03,ORD-01382,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-03,ORD-01383,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-03,ORD-01384,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-03,ORD-01385,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-03,ORD-01385,Drinks,Coke,1,2.99,Card,2.99
2026-04-03,ORD-01386,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-03,ORD-01386,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-03,ORD-01387,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-03,ORD-01387,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-03,ORD-01388,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-03,ORD-01388,Sides,Mozzarella Sticks,1,9.99,Debit,9.99
2026-04-03,ORD-01389,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-03,ORD-01389,Desserts,Ice Cream,1,5.99,Card,5.99
2026-04-03,ORD-01389,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-03,ORD-01390,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-03,ORD-01391,Drinks,Coke,1,2.99,Card,2.99
2026-04-03,ORD-01392,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-03,ORD-01392,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-03,ORD-01393,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-03,ORD-01393,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-04,ORD-01394,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-04-04,ORD-01394,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-04,ORD-01394,Sides,Chicken Wings,1,12.99,Debit,12.99
2026-04-04,ORD-01395,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-04,ORD-01395,Drinks,Sprite,1,2.99,Card,2.99
2026-04-04,ORD-01396,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-04,ORD-01396,Drinks,Coffee,1,3.49,Card,3.49
2026-04-04,ORD-01396,Drinks,Coke,1,2.99,Card,2.99
2026-04-04,ORD-01397,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-04,ORD-01397,Sides,Mozzarella Sticks,2,9.99,Card,19.98
2026-04-04,ORD-01397,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-04,ORD-01398,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-04,ORD-01399,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-04-04,ORD-01399,Drinks,Coke,1,2.99,Debit,2.99
2026-04-04,ORD-01400,Drinks,Sprite,1,2.99,Card,2.99
2026-04-04,ORD-01400,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-04,ORD-01401,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-04,ORD-01401,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-04,ORD-01402,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-04,ORD-01402,Desserts,Ice Cream,1,5.99,Card,5.99
2026-04-04,ORD-01403,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-04,ORD-01403,Pizza,Margherita,1,14.99,Card,14.99
2026-04-04,ORD-01404,Sides,Chicken Wings,2,12.99,Cash,25.98
2026-04-04,ORD-01404,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-04-04,ORD-01405,Pizza,Margherita,1,14.99,Cash,14.99
2026-04-04,ORD-01405,Pizza,Vegetarian,2,15.99,Cash,31.98
2026-04-04,ORD-01406,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-04,ORD-01407,Pizza,Margherita,1,14.99,Card,14.99
2026-04-04,ORD-01407,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-04,ORD-01407,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-04,ORD-01408,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-04,ORD-01409,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-04,ORD-01410,Pizza,Margherita,1,14.99,Debit,14.99
2026-04-04,ORD-01410,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-04,ORD-01411,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-04,ORD-01412,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-04,ORD-01412,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-04-04,ORD-01413,Pizza,Margherita,1,14.99,Card,14.99
2026-04-04,ORD-01413,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-04,ORD-01413,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-04,ORD-01414,Drinks,Water,2,1.99,Card,3.98
2026-04-04,ORD-01414,Drinks,Coffee,1,3.49,Card,3.49
2026-04-04,ORD-01414,Pizza,Margherita,1,14.99,Card,14.99
2026-04-04,ORD-01415,Drinks,Water,1,1.99,Card,1.99
2026-04-04,ORD-01415,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-04,ORD-01416,Desserts,Cheesecake,1,7.99,Debit,7.99
2026-04-04,ORD-01416,Pizza,Margherita,1,14.99,Debit,14.99
2026-04-04,ORD-01417,Pizza,Margherita,1,14.99,Card,14.99
2026-04-04,ORD-01417,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-04,ORD-01417,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-04,ORD-01418,Drinks,Sprite,1,2.99,Debit,2.99
2026-04-04,ORD-01418,Pizza,Margherita,1,14.99,Debit,14.99
2026-04-04,ORD-01418,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-04,ORD-01419,Drinks,Sprite,2,2.99,Debit,5.98
2026-04-04,ORD-01420,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-04,ORD-01421,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-04,ORD-01421,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-04,ORD-01422,Drinks,Water,1,1.99,Card,1.99
2026-04-04,ORD-01423,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-04-04,ORD-01424,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-04,ORD-01424,Drinks,Water,1,1.99,Card,1.99
2026-04-04,ORD-01425,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-04,ORD-01426,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-04,ORD-01426,Drinks,Water,1,1.99,Debit,1.99
2026-04-04,ORD-01426,Drinks,Sprite,1,2.99,Debit,2.99
2026-04-04,ORD-01426,Drinks,Coke,1,2.99,Debit,2.99
2026-04-04,ORD-01427,Drinks,Sprite,1,2.99,Card,2.99
2026-04-04,ORD-01428,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-04,ORD-01428,Drinks,Water,1,1.99,Cash,1.99
2026-04-04,ORD-01428,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-04-04,ORD-01429,Pizza,Margherita,1,14.99,Card,14.99
2026-04-04,ORD-01429,Drinks,Water,1,1.99,Card,1.99
2026-04-04,ORD-01430,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-04,ORD-01430,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-04,ORD-01431,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-04-04,ORD-01431,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-04,ORD-01432,Drinks,Coke,1,2.99,Card,2.99
2026-04-04,ORD-01432,Pizza,BBQ Chicken,2,18.99,Card,37.98
2026-04-04,ORD-01432,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-04,ORD-01433,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-04,ORD-01433,Pizza,Meat Lovers,2,19.99,Card,39.98
2026-04-04,ORD-01433,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-04,ORD-01434,Drinks,Sprite,1,2.99,Card,2.99
2026-04-04,ORD-01434,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-04,ORD-01434,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-04,ORD-01435,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-04,ORD-01435,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-04,ORD-01436,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-04,ORD-01436,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-04,ORD-01437,Pizza,Margherita,1,14.99,Debit,14.99
2026-04-05,ORD-01438,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-05,ORD-01438,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-05,ORD-01439,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-05,ORD-01439,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-05,ORD-01440,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-04-05,ORD-01441,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-05,ORD-01441,Drinks,Coke,1,2.99,Card,2.99
2026-04-05,ORD-01442,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-05,ORD-01443,Pizza,Margherita,1,14.99,Card,14.99
2026-04-05,ORD-01444,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-04-05,ORD-01444,Pizza,Margherita,1,14.99,Debit,14.99
2026-04-05,ORD-01444,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-04-05,ORD-01445,Pizza,Margherita,1,14.99,Card,14.99
2026-04-05,ORD-01446,Drinks,Coke,1,2.99,Cash,2.99
2026-04-05,ORD-01446,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-04-05,ORD-01446,Drinks,Coffee,1,3.49,Cash,3.49
2026-04-05,ORD-01447,Drinks,Water,1,1.99,Card,1.99
2026-04-05,ORD-01447,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-05,ORD-01448,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-05,ORD-01448,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-05,ORD-01448,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-05,ORD-01449,Desserts,Tiramisu,1,7.99,Card,7.99
2026-04-05,ORD-01449,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-05,ORD-01450,Drinks,Water,1,1.99,Card,1.99
2026-04-05,ORD-01451,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-05,ORD-01451,Desserts,Tiramisu,1,7.99,Card,7.99
2026-04-05,ORD-01451,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-05,ORD-01451,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-05,ORD-01452,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-05,ORD-01453,Sides,Mozzarella Sticks,1,9.99,Debit,9.99
2026-04-05,ORD-01453,Pizza,Meat Lovers,1,19.99,Debit,19.99
2026-04-05,ORD-01454,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-05,ORD-01455,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-05,ORD-01455,Drinks,Water,1,1.99,Card,1.99
2026-04-05,ORD-01455,Desserts,Tiramisu,1,7.99,Card,7.99
2026-04-05,ORD-01456,Pizza,Margherita,1,14.99,Card,14.99
2026-04-05,ORD-01457,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-05,ORD-01457,Desserts,Tiramisu,1,7.99,Card,7.99
2026-04-05,ORD-01458,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-04-05,ORD-01458,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-04-05,ORD-01459,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-05,ORD-01459,Drinks,Coke,1,2.99,Card,2.99
2026-04-05,ORD-01459,Drinks,Water,1,1.99,Card,1.99
2026-04-05,ORD-01460,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-04-05,ORD-01461,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-04-05,ORD-01462,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-04-05,ORD-01463,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-05,ORD-01464,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-05,ORD-01464,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-05,ORD-01464,Drinks,Coffee,1,3.49,Card,3.49
2026-04-05,ORD-01465,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-04-05,ORD-01466,Desserts,Tiramisu,1,7.99,Debit,7.99
2026-04-05,ORD-01466,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-05,ORD-01466,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-04-05,ORD-01467,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-06,ORD-01468,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-06,ORD-01469,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-06,ORD-01469,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-06,ORD-01470,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-06,ORD-01470,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-06,ORD-01470,Pizza,Margherita,1,14.99,Card,14.99
2026-04-06,ORD-01471,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-06,ORD-01471,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-06,ORD-01472,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-06,ORD-01472,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-06,ORD-01473,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-06,ORD-01473,Drinks,Sprite,1,2.99,Card,2.99
2026-04-06,ORD-01474,Drinks,Sprite,1,2.99,Card,2.99
2026-04-06,ORD-01475,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-06,ORD-01476,Desserts,Tiramisu,1,7.99,Debit,7.99
2026-04-06,ORD-01476,Sides,Garlic Bread,1,6.99,Debit,6.99
2026-04-06,ORD-01477,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-06,ORD-01478,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-04-06,ORD-01478,Desserts,Cheesecake,1,7.99,Cash,7.99
2026-04-06,ORD-01479,Drinks,Coke,1,2.99,Card,2.99
2026-04-06,ORD-01479,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-06,ORD-01480,Desserts,Ice Cream,1,5.99,Cash,5.99
2026-04-06,ORD-01480,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-06,ORD-01481,Sides,Chicken Wings,1,12.99,Debit,12.99
2026-04-06,ORD-01481,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-06,ORD-01482,Sides,Garlic Bread,2,6.99,Card,13.98
2026-04-06,ORD-01482,Pizza,Margherita,1,14.99,Card,14.99
2026-04-06,ORD-01482,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-06,ORD-01483,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-06,ORD-01483,Drinks,Sprite,1,2.99,Card,2.99
2026-04-06,ORD-01484,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-06,ORD-01485,Drinks,Coffee,1,3.49,Card,3.49
2026-04-06,ORD-01485,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-06,ORD-01486,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-06,ORD-01486,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-06,ORD-01487,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-06,ORD-01487,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-06,ORD-01487,Pizza,Margherita,1,14.99,Card,14.99
2026-04-06,ORD-01488,Drinks,Sprite,1,2.99,Card,2.99
2026-04-06,ORD-01488,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-06,ORD-01488,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-06,ORD-01488,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-06,ORD-01489,Drinks,Coffee,1,3.49,Card,3.49
2026-04-06,ORD-01490,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-06,ORD-01491,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-06,ORD-01491,Drinks,Coke,1,2.99,Card,2.99
2026-04-06,ORD-01491,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-06,ORD-01492,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-04-06,ORD-01493,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-06,ORD-01494,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-04-06,ORD-01494,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-07,ORD-01495,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-07,ORD-01495,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-04-07,ORD-01496,Drinks,Coke,1,2.99,Debit,2.99
2026-04-07,ORD-01496,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-04-07,ORD-01497,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-07,ORD-01498,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-04-07,ORD-01498,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-04-07,ORD-01499,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-07,ORD-01500,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-07,ORD-01501,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-04-07,ORD-01501,Drinks,Water,1,1.99,Cash,1.99
2026-04-07,ORD-01501,Drinks,Coke,1,2.99,Cash,2.99
2026-04-07,ORD-01502,Pizza,Hawaiian,1,17.99,Debit,17.99
2026-04-07,ORD-01503,Pizza,Margherita,3,14.99,Card,44.97
2026-04-07,ORD-01503,Drinks,Sprite,1,2.99,Card,2.99
2026-04-07,ORD-01504,Pizza,Margherita,1,14.99,Card,14.99
2026-04-07,ORD-01504,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-07,ORD-01505,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-07,ORD-01505,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-04-07,ORD-01506,Drinks,Coffee,1,3.49,Cash,3.49
2026-04-07,ORD-01506,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-04-07,ORD-01507,Sides,Mozzarella Sticks,1,9.99,Debit,9.99
2026-04-07,ORD-01508,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-04-07,ORD-01509,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-07,ORD-01510,Drinks,Water,1,1.99,Cash,1.99
2026-04-07,ORD-01510,Drinks,Sprite,1,2.99,Cash,2.99
2026-04-07,ORD-01511,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-07,ORD-01511,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-07,ORD-01511,Sides,Chicken Wings,1,12.99,Card,12.99
2026-04-07,ORD-01512,Pizza,Vegetarian,1,15.99,Cash,15.99
2026-04-07,ORD-01513,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-07,ORD-01514,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-07,ORD-01515,Drinks,Coke,1,2.99,Card,2.99
2026-04-07,ORD-01515,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-08,ORD-01516,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-08,ORD-01516,Sides,Garlic Bread,2,6.99,Debit,13.98
2026-04-08,ORD-01516,Pizza,Meat Lovers,1,19.99,Debit,19.99
2026-04-08,ORD-01517,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-08,ORD-01518,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-04-08,ORD-01518,Drinks,Water,1,1.99,Cash,1.99
2026-04-08,ORD-01518,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-08,ORD-01519,Sides,Garlic Bread,1,6.99,Cash,6.99
2026-04-08,ORD-01520,Pizza,Margherita,1,14.99,Card,14.99
2026-04-08,ORD-01520,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-08,ORD-01521,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-08,ORD-01522,Drinks,Sprite,1,2.99,Card,2.99
2026-04-08,ORD-01522,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-08,ORD-01523,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-08,ORD-01523,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-08,ORD-01523,Drinks,Water,1,1.99,Card,1.99
2026-04-08,ORD-01524,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-08,ORD-01525,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-04-08,ORD-01525,Desserts,Cheesecake,1,7.99,Cash,7.99
2026-04-08,ORD-01526,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-08,ORD-01527,Pizza,Margherita,1,14.99,Card,14.99
2026-04-08,ORD-01527,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-08,ORD-01528,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-08,ORD-01529,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-08,ORD-01529,Drinks,Coke,1,2.99,Card,2.99
2026-04-08,ORD-01530,Pizza,Pepperoni,1,16.99,Debit,16.99
2026-04-08,ORD-01530,Pizza,BBQ Chicken,1,18.99,Debit,18.99
2026-04-08,ORD-01531,Pizza,Meat Lovers,1,19.99,Debit,19.99
2026-04-08,ORD-01532,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-08,ORD-01532,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-04-08,ORD-01533,Pizza,Margherita,1,14.99,Card,14.99
2026-04-08,ORD-01533,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-08,ORD-01534,Pizza,Meat Lovers,1,19.99,Debit,19.99
2026-04-08,ORD-01535,Drinks,Water,1,1.99,Cash,1.99
2026-04-08,ORD-01536,Drinks,Coffee,1,3.49,Card,3.49
2026-04-08,ORD-01536,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-08,ORD-01537,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-08,ORD-01538,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-04-08,ORD-01539,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-08,ORD-01539,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-08,ORD-01539,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-08,ORD-01540,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-04-08,ORD-01540,Pizza,Margherita,1,14.99,Cash,14.99
2026-04-08,ORD-01541,Sides,Caesar Salad,1,8.99,Card,8.99
2026-04-08,ORD-01541,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-08,ORD-01541,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-08,ORD-01542,Sides,Caesar Salad,1,8.99,Cash,8.99
2026-04-08,ORD-01542,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-08,ORD-01542,Drinks,Coffee,1,3.49,Cash,3.49
2026-04-08,ORD-01543,Drinks,Coke,1,2.99,Debit,2.99
2026-04-08,ORD-01543,Sides,Caesar Salad,1,8.99,Debit,8.99
2026-04-09,ORD-01544,Pizza,Vegetarian,1,15.99,Debit,15.99
2026-04-09,ORD-01545,Sides,Chicken Wings,1,12.99,Cash,12.99
2026-04-09,ORD-01545,Drinks,Coke,1,2.99,Cash,2.99
2026-04-09,ORD-01545,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-09,ORD-01545,Desserts,Cheesecake,1,7.99,Cash,7.99
2026-04-09,ORD-01546,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-09,ORD-01547,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-09,ORD-01548,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-09,ORD-01549,Pizza,Margherita,1,14.99,Cash,14.99
2026-04-09,ORD-01549,Drinks,Water,1,1.99,Cash,1.99
2026-04-09,ORD-01550,Drinks,Coffee,1,3.49,Cash,3.49
2026-04-09,ORD-01550,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-09,ORD-01551,Drinks,Sprite,1,2.99,Card,2.99
2026-04-09,ORD-01551,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-09,ORD-01551,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-09,ORD-01552,Drinks,Coke,1,2.99,Card,2.99
2026-04-09,ORD-01552,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-09,ORD-01553,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-09,ORD-01554,Pizza,BBQ Chicken,1,18.99,Cash,18.99
2026-04-09,ORD-01555,Pizza,Meat Lovers,2,19.99,Debit,39.98
2026-04-09,ORD-01556,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-09,ORD-01557,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-04-09,ORD-01557,Desserts,Tiramisu,1,7.99,Cash,7.99
2026-04-09,ORD-01558,Sides,Garlic Bread,2,6.99,Card,13.98
2026-04-09,ORD-01558,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-09,ORD-01559,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-09,ORD-01559,Pizza,Margherita,1,14.99,Card,14.99
2026-04-09,ORD-01559,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-09,ORD-01560,Pizza,Margherita,1,14.99,Card,14.99
2026-04-09,ORD-01560,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-09,ORD-01561,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-09,ORD-01561,Drinks,Sprite,1,2.99,Card,2.99
2026-04-09,ORD-01561,Pizza,Vegetarian,1,15.99,Card,15.99
2026-04-09,ORD-01562,Pizza,Hawaiian,2,17.99,Debit,35.98
2026-04-09,ORD-01563,Sides,Mozzarella Sticks,1,9.99,Cash,9.99
2026-04-09,ORD-01564,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-09,ORD-01565,Pizza,Meat Lovers,1,19.99,Debit,19.99
2026-04-09,ORD-01565,Drinks,Coffee,1,3.49,Debit,3.49
2026-04-09,ORD-01565,Drinks,Water,1,1.99,Debit,1.99
2026-04-09,ORD-01566,Sides,Mozzarella Sticks,1,9.99,Card,9.99
2026-04-09,ORD-01566,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-09,ORD-01566,Pizza,Pepperoni,1,16.99,Card,16.99
2026-04-09,ORD-01567,Pizza,Pepperoni,2,16.99,Cash,33.98
2026-04-09,ORD-01567,Pizza,Meat Lovers,1,19.99,Cash,19.99
2026-04-09,ORD-01568,Drinks,Coke,1,2.99,Cash,2.99
2026-04-09,ORD-01569,Pizza,Margherita,1,14.99,Cash,14.99
2026-04-09,ORD-01570,Sides,Garlic Bread,1,6.99,Card,6.99
2026-04-09,ORD-01570,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-09,ORD-01571,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-09,ORD-01571,Pizza,Meat Lovers,1,19.99,Card,19.99
2026-04-09,ORD-01571,Pizza,Hawaiian,1,17.99,Card,17.99
2026-04-09,ORD-01571,Desserts,Cheesecake,1,7.99,Card,7.99
2026-04-10,ORD-01572,Pizza,BBQ Chicken,1,18.99,Card,18.99
2026-04-10,ORD-01573,Pizza,Hawaiian,1,17.99,Cash,17.99
2026-04-10,ORD-01573,Drinks,Coffee,1,3.49,Cash,3.49
